date,cash,positions_value,total_value,positions_count,daily_return
2021-10-22,50394.71194969152,75133.61917495728,125528.3311246488,7,0.0034969674427702824
2021-10-25,45894.28130432748,79638.46368789673,125532.74499222421,8,3.5162321811110786e-05
2021-10-26,60051.58647564445,65531.14328765869,125582.72976330314,5,0.0003981811365794119
2021-10-27,56524.60618364608,68915.62062263489,125440.22680628096,6,-0.001134733711321334
2021-10-28,56524.60618364608,68397.9203491211,124922.52653276717,6,-0.004127067422424857
2021-10-29,56524.60618364608,68165.02487373352,124689.63105737959,6,-0.0018643192853331492
2021-11-01,51197.89373155356,73609.68081665039,124807.57454820395,7,0.0009458965418711607
2021-11-02,51342.53081674414,73117.3703174591,124459.90113420325,7,-0.0027856755910790065
2021-11-03,82391.02916294802,41659.18067932129,124050.20984226931,5,-0.0032917533133195453
2021-11-04,96676.80209422708,27128.16982269287,123804.97191691995,6,-0.001976924711866057
2021-11-05,87682.66338092576,36077.09626579285,123759.75964671861,8,-0.00036518945484420584
2021-11-08,102999.14885466074,22211.59748840332,125210.74634306406,5,0.011724220380577632
2021-11-09,102549.98394314975,22583.52601623535,125133.5099593851,5,-0.000616851076562841
2021-11-10,97671.82046693799,26150.789546966553,123822.61001390454,6,-0.010476010350113585
2021-11-11,93005.64050883261,31591.236555099487,124596.8770639321,7,0.006253034481671804
2021-11-12,93245.02994887353,31548.7084274292,124793.73837630273,7,0.0015799859274934214
2021-11-15,88741.80301089949,36423.355306625366,125165.15831752485,8,0.002976270653116675
2021-11-16,103475.92828228795,22546.37218284607,126022.30046513402,5,0.006848089029973803
2021-11-17,90045.89505273075,35460.54335594177,125506.43840867252,8,-0.004093418819982708
2021-11-18,103332.7310231325,22374.399463653564,125707.13048678606,5,0.0015990580296769696
2021-11-19,90036.9646018709,35821.06163024902,125858.02623211993,8,0.0012003753864202604
2021-11-22,94821.82736432207,30772.06583404541,125593.89319836748,7,-0.0020986586367189863
2021-11-23,99495.18472033837,25850.588146209717,125345.77286654808,6,-0.001975576403444368
2021-11-24,94561.08854284494,31051.088150024414,125612.17669286935,7,0.002125351499526973
2021-11-26,74492.64401431542,50109.20754241943,124601.85155673485,8,-0.00804321016269638
