date,prev_regime,regime,score
2020-04-28,BEAR_WEAK,BEAR_STRONG,-0.26200837272404176
2020-04-29,BEAR_STRONG,BEAR_WEAK,-0.19902726981923446
2020-05-01,BEAR_WEAK,BEAR_STRONG,-0.41448205111131126
2020-05-05,BEAR_STRONG,BEAR_WEAK,-0.22492846415774406
2020-05-07,BEAR_WEAK,BEAR_STRONG,-0.26912619114941555
2020-05-08,BEAR_STRONG,NEUTRAL_BULLISH,0.07424674712745381
2020-05-11,NEUTRAL_BULLISH,BULL_WEAK,0.24864064547804884
2020-05-12,BULL_WEAK,NEUTRAL_BEARISH,-0.020137974456673608
2020-05-18,NEUTRAL_BEARISH,BULL_WEAK,0.20386070216906207
2020-05-19,BULL_WEAK,NEUTRAL_BEARISH,0.03593517585517662
2020-05-20,NEUTRAL_BEARISH,BULL_WEAK,0.19273675383792005
2020-06-01,BULL_WEAK,BULL_STRONG,0.31398608396253125
2020-06-09,BULL_STRONG,BULL_WEAK,0.28352627241255696
2020-06-11,BULL_WEAK,NEUTRAL_BEARISH,-0.008126840335958828
2020-06-12,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.07091148699264893
2020-06-23,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04981303230095232
2020-06-26,NEUTRAL_BEARISH,BEAR_WEAK,-0.1699583760656801
2020-06-30,BEAR_WEAK,NEUTRAL_BEARISH,-0.04431784424155325
2020-07-01,NEUTRAL_BEARISH,BULL_WEAK,0.21297971009643754
2020-07-07,BULL_WEAK,NEUTRAL_BULLISH,0.09169639391918968
2020-07-13,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.020761684313766807
2020-07-14,NEUTRAL_BEARISH,BULL_WEAK,0.20718318233828278
2020-07-23,BULL_WEAK,NEUTRAL_BULLISH,0.1323755817207937
2020-07-28,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.008494655819084929
2020-07-29,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.07358742005727982
2020-07-30,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.044610413221657735
2020-08-10,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.11177523394397951
2020-08-12,NEUTRAL_BULLISH,BULL_WEAK,0.16015717042806552
2020-08-18,BULL_WEAK,NEUTRAL_BULLISH,0.14665774956302674
2020-08-24,NEUTRAL_BULLISH,BULL_WEAK,0.16697874946722255
2020-09-03,BULL_WEAK,NEUTRAL_BEARISH,0.011183895559023785
2020-09-08,NEUTRAL_BEARISH,BEAR_WEAK,-0.17132201081301682
2020-09-09,BEAR_WEAK,NEUTRAL_BEARISH,0.0043719387416472875
2020-09-17,NEUTRAL_BEARISH,BEAR_WEAK,-0.12539561562057053
2020-09-28,BEAR_WEAK,NEUTRAL_BEARISH,0.00836811924657915
2020-10-07,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.05988277847218278
2020-10-12,NEUTRAL_BULLISH,BULL_WEAK,0.18748074631041148
2020-10-15,BULL_WEAK,NEUTRAL_BULLISH,0.1458546064958408
2020-10-19,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.038745225102376275
2020-10-22,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.053444675543431255
2020-10-23,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04526021195660353
2020-10-26,NEUTRAL_BEARISH,BEAR_WEAK,-0.18871660271252225
2020-10-28,BEAR_WEAK,BEAR_STRONG,-0.37452455678118635
2020-11-03,BEAR_STRONG,BEAR_WEAK,-0.24992567411696465
2020-11-04,BEAR_WEAK,NEUTRAL_BEARISH,-0.05341388011853623
2020-11-09,NEUTRAL_BEARISH,BULL_WEAK,0.15890028557641123
2020-11-12,BULL_WEAK,NEUTRAL_BULLISH,0.11725263609014853
2020-11-16,NEUTRAL_BULLISH,BULL_WEAK,0.2399760396446664
2020-11-17,BULL_WEAK,BULL_STRONG,0.30039099734400443
2020-11-18,BULL_STRONG,BULL_WEAK,0.24976761357615657
2020-12-09,BULL_WEAK,NEUTRAL_BULLISH,0.1425846939261192
2020-12-10,NEUTRAL_BULLISH,BULL_WEAK,0.1674097093782306
2020-12-11,BULL_WEAK,NEUTRAL_BULLISH,0.11904819293592994
2020-12-18,NEUTRAL_BULLISH,BULL_WEAK,0.16050974461608464
2020-12-21,BULL_WEAK,NEUTRAL_BULLISH,0.11842802351073504
2020-12-28,NEUTRAL_BULLISH,BULL_WEAK,0.16368743531218377
2021-01-04,BULL_WEAK,NEUTRAL_BEARISH,0.03381917892197148
2021-01-05,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.06019386470311583
2021-01-07,NEUTRAL_BULLISH,BULL_WEAK,0.152365096214565
2021-01-12,BULL_WEAK,NEUTRAL_BULLISH,0.143991140761775
2021-01-13,NEUTRAL_BULLISH,BULL_WEAK,0.1537800474471797
2021-01-15,BULL_WEAK,NEUTRAL_BULLISH,0.10997130018082282
2021-01-19,NEUTRAL_BULLISH,BULL_WEAK,0.1595111000081737
2021-01-26,BULL_WEAK,NEUTRAL_BULLISH,0.14720860684584827
2021-01-27,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.07582385605672134
2021-01-29,NEUTRAL_BEARISH,BEAR_WEAK,-0.1413862774507464
2021-02-01,BEAR_WEAK,NEUTRAL_BEARISH,-0.07958871343504978
2021-02-02,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.06094781276571597
2021-02-05,NEUTRAL_BULLISH,BULL_WEAK,0.15905908866487045
2021-02-10,BULL_WEAK,NEUTRAL_BULLISH,0.13997629010921536
2021-02-11,NEUTRAL_BULLISH,BULL_WEAK,0.1539263453095587
2021-02-12,BULL_WEAK,BULL_STRONG,0.37768101504025686
2021-02-16,BULL_STRONG,BULL_WEAK,0.20888635477258194
2021-02-22,BULL_WEAK,NEUTRAL_BULLISH,0.07726506766058255
2021-02-25,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.025235978908100767
2021-03-01,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.05755812745497785
2021-03-02,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.019122406119161536
2021-03-04,NEUTRAL_BEARISH,BEAR_WEAK,-0.11710504330462097
2021-03-05,BEAR_WEAK,NEUTRAL_BEARISH,-0.03591045418355136
2021-03-08,NEUTRAL_BEARISH,BEAR_WEAK,-0.13381712642199403
2021-03-09,BEAR_WEAK,NEUTRAL_BEARISH,-0.08654292942890678
2021-03-15,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.06819565266916636
2021-03-16,NEUTRAL_BULLISH,BULL_WEAK,0.24596466156021607
2021-03-17,BULL_WEAK,BULL_STRONG,0.316692895250715
2021-03-18,BULL_STRONG,NEUTRAL_BEARISH,0.02622861831211657
2021-03-22,NEUTRAL_BEARISH,BULL_WEAK,0.1890817649152708
2021-03-23,BULL_WEAK,NEUTRAL_BEARISH,-0.025457233554077308
2021-03-25,NEUTRAL_BEARISH,BULL_WEAK,0.15729999956555946
2021-03-29,BULL_WEAK,NEUTRAL_BEARISH,0.021315992406849157
2021-03-30,NEUTRAL_BEARISH,BULL_WEAK,0.2604785382637464
2021-04-13,BULL_WEAK,BULL_STRONG,0.3002154341320171
2021-04-14,BULL_STRONG,BULL_WEAK,0.27316563959711654
2021-05-10,BULL_WEAK,NEUTRAL_BULLISH,0.125026595385143
2021-05-11,NEUTRAL_BULLISH,BEAR_WEAK,-0.11319782891430485
2021-05-14,BEAR_WEAK,NEUTRAL_BULLISH,0.08768334605430371
2021-05-18,NEUTRAL_BULLISH,BEAR_WEAK,-0.1358914777481122
2021-05-20,BEAR_WEAK,NEUTRAL_BEARISH,-0.09738342187461949
2021-05-21,NEUTRAL_BEARISH,BEAR_WEAK,-0.11933050372052556
2021-05-24,BEAR_WEAK,BULL_WEAK,0.1754390693294242
2021-05-25,BULL_WEAK,NEUTRAL_BULLISH,0.1280514350510208
2021-05-28,NEUTRAL_BULLISH,BULL_WEAK,0.15112347259703443
2021-06-03,BULL_WEAK,NEUTRAL_BULLISH,0.13696271017246642
2021-06-07,NEUTRAL_BULLISH,BULL_WEAK,0.1754833007035377
2021-06-09,BULL_WEAK,NEUTRAL_BULLISH,0.14710156118532827
2021-06-10,NEUTRAL_BULLISH,BULL_WEAK,0.16253912605867799
2021-06-18,BULL_WEAK,NEUTRAL_BEARISH,-0.06416936699325526
2021-06-21,NEUTRAL_BEARISH,BULL_WEAK,0.19573284375589992
2021-07-19,BULL_WEAK,BEAR_WEAK,-0.11100750770588352
2021-07-20,BEAR_WEAK,BULL_WEAK,0.16606241996670426
2021-08-18,BULL_WEAK,NEUTRAL_BEARISH,-0.06631599234907957
2021-08-20,NEUTRAL_BEARISH,BULL_WEAK,0.15655522910042152
2021-08-26,BULL_WEAK,NEUTRAL_BULLISH,0.14422593202490502
2021-08-27,NEUTRAL_BULLISH,BULL_WEAK,0.17820414365144893
2021-09-10,BULL_WEAK,NEUTRAL_BEARISH,-0.02715759110747228
2021-09-13,NEUTRAL_BEARISH,BULL_WEAK,0.18021582719257118
2021-09-17,BULL_WEAK,NEUTRAL_BEARISH,0.0059139791657695055
2021-09-20,NEUTRAL_BEARISH,BEAR_WEAK,-0.14811387464152456
2021-09-23,BEAR_WEAK,NEUTRAL_BULLISH,0.12494233443646895
2021-09-28,NEUTRAL_BULLISH,BEAR_WEAK,-0.1355954454435387
2021-10-07,BEAR_WEAK,NEUTRAL_BULLISH,0.08003014637763665
2021-10-11,NEUTRAL_BULLISH,BEAR_WEAK,-0.1267227611854903
2021-10-12,BEAR_WEAK,NEUTRAL_BEARISH,0.04819094136622827
2021-10-14,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.0838360143979723
2021-10-18,NEUTRAL_BULLISH,BULL_WEAK,0.21003477464283987
2021-11-26,BULL_WEAK,BEAR_WEAK,-0.15316708831328243
2021-11-29,BEAR_WEAK,NEUTRAL_BEARISH,-0.023136330818935853
2021-12-01,NEUTRAL_BEARISH,BEAR_WEAK,-0.24286308308206622
2021-12-02,BEAR_WEAK,NEUTRAL_BEARISH,-0.09357031088266361
2021-12-03,NEUTRAL_BEARISH,BEAR_WEAK,-0.21994423422812373
2021-12-07,BEAR_WEAK,NEUTRAL_BEARISH,-0.00792107459015377
2021-12-08,NEUTRAL_BEARISH,BULL_WEAK,0.20395347505801723
2021-12-09,BULL_WEAK,NEUTRAL_BEARISH,-0.042937709935301
2021-12-10,NEUTRAL_BEARISH,BULL_WEAK,0.19366024470139406
2021-12-13,BULL_WEAK,NEUTRAL_BEARISH,-0.08188023801006698
2021-12-14,NEUTRAL_BEARISH,BEAR_WEAK,-0.12372714926428008
2021-12-15,BEAR_WEAK,NEUTRAL_BULLISH,0.1496620884789414
2021-12-16,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.0693808731913905
2021-12-20,NEUTRAL_BEARISH,BEAR_WEAK,-0.14992726608500653
2021-12-21,BEAR_WEAK,NEUTRAL_BEARISH,-0.01901959981385523
2021-12-22,NEUTRAL_BEARISH,BULL_WEAK,0.17889917056820212
2021-12-31,BULL_WEAK,NEUTRAL_BULLISH,0.13264326698666687
2022-01-03,NEUTRAL_BULLISH,BULL_WEAK,0.18478512771289674
2022-01-04,BULL_WEAK,NEUTRAL_BULLISH,0.12225836606695034
2022-01-07,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04802580432091605
2022-01-10,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.05069429152489788
2022-01-12,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04579187227222551
2022-01-13,NEUTRAL_BEARISH,BEAR_WEAK,-0.21583574308984496
2022-01-14,BEAR_WEAK,NEUTRAL_BEARISH,-0.0036199701205134258
2022-01-18,NEUTRAL_BEARISH,BEAR_STRONG,-0.30878688289293954
2022-01-25,BEAR_STRONG,CRISIS,-0.5095416646518082
2022-01-28,CRISIS,BEAR_STRONG,-0.3756472149651515
2022-02-01,BEAR_STRONG,BEAR_WEAK,-0.23457550579522354
2022-02-03,BEAR_WEAK,BEAR_STRONG,-0.3040475848208945
2022-02-09,BEAR_STRONG,NEUTRAL_BEARISH,0.02630201911630049
2022-02-10,NEUTRAL_BEARISH,BEAR_WEAK,-0.21081145085411376
2022-02-11,BEAR_WEAK,BEAR_STRONG,-0.27595671011620365
2022-02-15,BEAR_STRONG,BEAR_WEAK,-0.1673275657301047
2022-02-17,BEAR_WEAK,BEAR_STRONG,-0.3003577532778988
2022-02-23,BEAR_STRONG,CRISIS,-0.5535903242914607
2022-02-25,CRISIS,BEAR_STRONG,-0.34856578895586054
2022-03-01,BEAR_STRONG,CRISIS,-0.5595378024980674
2022-03-02,CRISIS,BEAR_STRONG,-0.44585480589883264
2022-03-04,BEAR_STRONG,CRISIS,-0.509472042866453
2022-03-09,CRISIS,BEAR_STRONG,-0.48148636983279214
2022-03-11,BEAR_STRONG,CRISIS,-0.5363736219032653
2022-03-15,CRISIS,BEAR_STRONG,-0.3118941704139785
2022-03-18,BEAR_STRONG,BEAR_WEAK,-0.20440092589318598
2022-03-21,BEAR_WEAK,NEUTRAL_BEARISH,-0.0886209812986278
2022-03-28,NEUTRAL_BEARISH,BULL_STRONG,0.39283379610144226
2022-03-31,BULL_STRONG,NEUTRAL_BULLISH,0.09092879653611365
2022-04-01,NEUTRAL_BULLISH,BULL_WEAK,0.26294323765356487
2022-04-04,BULL_WEAK,BULL_STRONG,0.3097340582452705
2022-04-05,BULL_STRONG,NEUTRAL_BEARISH,-0.021806517507966177
2022-04-06,NEUTRAL_BEARISH,BEAR_WEAK,-0.11753631467237424
2022-04-11,BEAR_WEAK,BEAR_STRONG,-0.26919677480599813
2022-04-12,BEAR_STRONG,BEAR_WEAK,-0.18863348806542898
2022-04-18,BEAR_WEAK,BEAR_STRONG,-0.27110491557255556
2022-04-19,BEAR_STRONG,BEAR_WEAK,-0.1613897985229988
2022-04-22,BEAR_WEAK,BEAR_STRONG,-0.3206974430906391
2022-04-25,BEAR_STRONG,BEAR_WEAK,-0.2400754554141797
2022-04-26,BEAR_WEAK,BEAR_STRONG,-0.4698478922620762
2022-04-29,BEAR_STRONG,CRISIS,-0.51100473263827
2022-05-02,CRISIS,BEAR_STRONG,-0.40810992852025174
2022-05-04,BEAR_STRONG,BEAR_WEAK,-0.14956550356311582
2022-05-05,BEAR_WEAK,BEAR_STRONG,-0.41263131450140106
2022-05-09,BEAR_STRONG,CRISIS,-0.5123036966577492
2022-05-10,CRISIS,BEAR_STRONG,-0.46699899146076396
2022-05-11,BEAR_STRONG,CRISIS,-0.5067194484928125
2022-05-12,CRISIS,BEAR_STRONG,-0.48244333477046053
2022-05-18,BEAR_STRONG,CRISIS,-0.5482852071390152
2022-05-19,CRISIS,BEAR_STRONG,-0.3950225678314365
2022-05-27,BEAR_STRONG,BEAR_WEAK,-0.20005699331936663
2022-06-07,BEAR_WEAK,NEUTRAL_BEARISH,-0.0649087525991357
2022-06-09,NEUTRAL_BEARISH,BEAR_WEAK,-0.17284480716501155
2022-06-10,BEAR_WEAK,BEAR_STRONG,-0.26492980698215696
2022-06-16,BEAR_STRONG,CRISIS,-0.6055960427183277
2022-06-22,CRISIS,BEAR_STRONG,-0.49799038074837026
2022-07-05,BEAR_STRONG,BEAR_WEAK,-0.2059253440430511
2022-07-06,BEAR_WEAK,NEUTRAL_BEARISH,-0.09589990367550393
2022-07-08,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.052917528313057155
2022-07-11,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.037770717602218395
2022-07-12,NEUTRAL_BEARISH,BEAR_WEAK,-0.10705694613032557
2022-07-18,BEAR_WEAK,NEUTRAL_BEARISH,-0.04608798861506961
2022-07-19,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.09302112712685487
2022-07-20,NEUTRAL_BULLISH,BULL_WEAK,0.16236682806300087
2022-07-22,BULL_WEAK,NEUTRAL_BULLISH,0.08405011079311261
2022-07-25,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.004421539753785848
2022-07-26,NEUTRAL_BEARISH,BEAR_WEAK,-0.1153035488660896
2022-07-27,BEAR_WEAK,NEUTRAL_BEARISH,-0.04075097972108195
2022-07-29,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.05737183727128622
2022-08-03,NEUTRAL_BULLISH,BULL_WEAK,0.15775682153980425
2022-08-04,BULL_WEAK,NEUTRAL_BULLISH,0.12361824493470684
2022-08-10,NEUTRAL_BULLISH,BULL_STRONG,0.4160515560676159
2022-08-11,BULL_STRONG,BULL_WEAK,0.25041821028839706
2022-08-12,BULL_WEAK,BULL_STRONG,0.5085324901469831
2022-08-19,BULL_STRONG,BULL_WEAK,0.1752260610597181
2022-08-22,BULL_WEAK,NEUTRAL_BULLISH,0.1340118345075598
2022-08-23,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.036440355663560034
2022-08-24,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.055599494472389765
2022-08-26,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.025429799088878356
2022-08-31,NEUTRAL_BEARISH,BEAR_WEAK,-0.10881069475124629
2022-09-06,BEAR_WEAK,BEAR_STRONG,-0.25106866428523994
2022-09-07,BEAR_STRONG,BEAR_WEAK,-0.18978437504968623
2022-09-09,BEAR_WEAK,NEUTRAL_BEARISH,-0.018751481903194388
2022-09-12,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.08601948392192332
2022-09-13,NEUTRAL_BULLISH,BEAR_WEAK,-0.15289734707227187
2022-09-21,BEAR_WEAK,BEAR_STRONG,-0.2576994976723083
2022-09-26,BEAR_STRONG,CRISIS,-0.515209009675721
2022-10-04,CRISIS,BEAR_STRONG,-0.33735386714729293
2022-10-07,BEAR_STRONG,CRISIS,-0.5167125945544854
2022-10-12,CRISIS,BEAR_STRONG,-0.48990663936198864
2022-10-20,BEAR_STRONG,BEAR_WEAK,-0.2261632456613369
2022-10-24,BEAR_WEAK,BEAR_STRONG,-0.2649661493445402
2022-10-25,BEAR_STRONG,BEAR_WEAK,-0.1375662956688784
2022-10-28,BEAR_WEAK,NEUTRAL_BEARISH,0.012184678792880849
2022-11-01,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.05174889937924329
2022-11-02,NEUTRAL_BULLISH,BEAR_WEAK,-0.11638770232964434
2022-11-04,BEAR_WEAK,NEUTRAL_BEARISH,-0.07567909080696376
2022-11-07,NEUTRAL_BEARISH,BEAR_WEAK,-0.1650046785656936
2022-11-10,BEAR_WEAK,NEUTRAL_BEARISH,-0.08577527073377264
2022-11-22,NEUTRAL_BEARISH,BULL_WEAK,0.15969933857528734
2022-11-28,BULL_WEAK,NEUTRAL_BULLISH,0.11427166898222893
2022-11-29,NEUTRAL_BULLISH,BULL_WEAK,0.17961904735874185
2022-12-01,BULL_WEAK,BULL_STRONG,0.32037658444170025
2022-12-02,BULL_STRONG,BULL_WEAK,0.29788849103001364
2022-12-05,BULL_WEAK,NEUTRAL_BEARISH,-0.00866732169882957
2022-12-13,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.06378123910942933
2022-12-14,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04114004043391824
2022-12-16,NEUTRAL_BEARISH,BEAR_WEAK,-0.14734588877681232
2022-12-20,BEAR_WEAK,BEAR_STRONG,-0.25845873714396134
2022-12-21,BEAR_STRONG,BEAR_WEAK,-0.17829073437166254
2022-12-27,BEAR_WEAK,BEAR_STRONG,-0.26419238178030285
2022-12-29,BEAR_STRONG,BEAR_WEAK,-0.24493606279494962
2023-01-06,BEAR_WEAK,NEUTRAL_BEARISH,-0.08860580118901601
2023-01-09,NEUTRAL_BEARISH,BEAR_WEAK,-0.13190102303663495
2023-01-11,BEAR_WEAK,NEUTRAL_BEARISH,-0.06843290549344828
2023-01-12,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.1382749467790416
2023-01-13,NEUTRAL_BULLISH,BULL_WEAK,0.17358900099986707
2023-01-18,BULL_WEAK,NEUTRAL_BEARISH,-0.0803571120677275
2023-01-19,NEUTRAL_BEARISH,BEAR_WEAK,-0.12268860254374724
2023-01-20,BEAR_WEAK,BULL_WEAK,0.17791007788170532
2023-01-30,BULL_WEAK,NEUTRAL_BULLISH,0.1303029788607425
2023-01-31,NEUTRAL_BULLISH,BULL_WEAK,0.17143555672525362
2023-02-02,BULL_WEAK,BULL_STRONG,0.313931836221832
2023-02-09,BULL_STRONG,NEUTRAL_BULLISH,0.08165978499361345
2023-02-10,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04254722693242925
2023-02-13,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.12206237739149975
2023-02-14,NEUTRAL_BULLISH,BULL_STRONG,0.3430717143563891
2023-02-16,BULL_STRONG,NEUTRAL_BULLISH,0.08548912971036592
2023-02-21,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.03817239153056972
2023-03-02,NEUTRAL_BEARISH,BULL_WEAK,0.20203604265949382
2023-03-07,BULL_WEAK,NEUTRAL_BULLISH,0.1402673470736317
2023-03-08,NEUTRAL_BULLISH,BULL_WEAK,0.1661395899377177
2023-03-09,BULL_WEAK,BEAR_WEAK,-0.1117176572644516
2023-03-21,BEAR_WEAK,NEUTRAL_BEARISH,-0.06108257264397482
2023-03-22,NEUTRAL_BEARISH,BEAR_WEAK,-0.1599512100475991
2023-03-28,BEAR_WEAK,NEUTRAL_BEARISH,0.005384181104978944
2023-03-29,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.12659927085604206
2023-03-30,NEUTRAL_BULLISH,BULL_WEAK,0.19159530494655302
2023-04-03,BULL_WEAK,NEUTRAL_BULLISH,0.14609732371264258
2023-04-11,NEUTRAL_BULLISH,BULL_WEAK,0.1627826537482859
2023-04-12,BULL_WEAK,NEUTRAL_BULLISH,0.13279890123098465
2023-04-13,NEUTRAL_BULLISH,BULL_WEAK,0.1789463272764026
2023-04-19,BULL_WEAK,NEUTRAL_BULLISH,0.13765596623504286
2023-04-27,NEUTRAL_BULLISH,BULL_WEAK,0.16686629011065063
2023-05-02,BULL_WEAK,NEUTRAL_BULLISH,0.0993513802633037
2023-05-03,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.04358560821791617
2023-05-04,NEUTRAL_BEARISH,BEAR_WEAK,-0.18052748887920025
2023-05-05,BEAR_WEAK,NEUTRAL_BULLISH,0.10462181557361491
2023-05-08,NEUTRAL_BULLISH,BULL_WEAK,0.1647074092500353
2023-05-18,BULL_WEAK,BULL_STRONG,0.3033933390329674
2023-05-19,BULL_STRONG,BULL_WEAK,0.2798594698406355
2023-05-22,BULL_WEAK,BULL_STRONG,0.3300785570066785
2023-05-23,BULL_STRONG,BULL_WEAK,0.2833256859014147
2023-05-24,BULL_WEAK,NEUTRAL_BULLISH,0.06895264988414043
2023-05-25,NEUTRAL_BULLISH,BULL_WEAK,0.26791917845695234
2023-05-26,BULL_WEAK,BULL_STRONG,0.3080701078865437
2023-05-30,BULL_STRONG,BULL_WEAK,0.24830815646612972
2023-06-02,BULL_WEAK,BULL_STRONG,0.4415309772207771
2023-07-06,BULL_STRONG,BULL_WEAK,0.2599308987595829
2023-07-07,BULL_WEAK,BULL_STRONG,0.36205405391070933
2023-07-10,BULL_STRONG,BULL_WEAK,0.29615909964724757
2023-07-11,BULL_WEAK,BULL_STRONG,0.4389992516961001
2023-08-02,BULL_STRONG,BULL_WEAK,0.22997821793900142
2023-08-15,BULL_WEAK,NEUTRAL_BULLISH,0.1054997101649149
2023-08-17,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.023498067203328823
2023-08-21,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.06286186840911986
2023-08-29,NEUTRAL_BULLISH,BULL_WEAK,0.2556248391508295
2023-09-05,BULL_WEAK,BULL_STRONG,0.3164744972204147
2023-09-07,BULL_STRONG,BULL_WEAK,0.2901790935433288
2023-09-19,BULL_WEAK,NEUTRAL_BULLISH,0.14576691547132223
2023-09-20,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.004782534930951682
2023-10-10,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.09971399643198856
2023-10-13,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.03231131741590028
2023-10-16,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.14701026389608113
2023-10-18,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.047741732628035057
2023-10-19,NEUTRAL_BEARISH,BEAR_WEAK,-0.1981861443542247
2023-10-20,BEAR_WEAK,BEAR_STRONG,-0.25497889263122847
2023-10-23,BEAR_STRONG,BEAR_WEAK,-0.21438510266245608
2023-10-24,BEAR_WEAK,NEUTRAL_BEARISH,-0.009992893496499927
2023-10-25,NEUTRAL_BEARISH,BEAR_STRONG,-0.27940669795152234
2023-10-30,BEAR_STRONG,BEAR_WEAK,-0.1770009401095661
2023-11-01,BEAR_WEAK,NEUTRAL_BEARISH,-0.08482994807502263
2023-11-03,NEUTRAL_BEARISH,BULL_WEAK,0.16264333914328136
2023-11-09,BULL_WEAK,NEUTRAL_BULLISH,0.12106941238249574
2023-11-10,NEUTRAL_BULLISH,BULL_WEAK,0.2798917803355804
2023-11-14,BULL_WEAK,BULL_STRONG,0.40569863827756136
2024-01-17,BULL_STRONG,BULL_WEAK,0.2942361678036156
2024-01-18,BULL_WEAK,BULL_STRONG,0.3427139378121173
2024-02-13,BULL_STRONG,BULL_WEAK,0.21025019927530614
2024-02-14,BULL_WEAK,BULL_STRONG,0.3495679863231938
2024-02-20,BULL_STRONG,BULL_WEAK,0.23643835536993674
2024-02-22,BULL_WEAK,BULL_STRONG,0.3680670123082991
2024-03-11,BULL_STRONG,BULL_WEAK,0.21575557199994763
2024-03-12,BULL_WEAK,BULL_STRONG,0.36822062671054623
2024-03-15,BULL_STRONG,BULL_WEAK,0.2845474481408557
2024-03-20,BULL_WEAK,BULL_STRONG,0.32989076509748144
2024-04-02,BULL_STRONG,BULL_WEAK,0.24583812954260142
2024-04-04,BULL_WEAK,NEUTRAL_BULLISH,0.12369489774587862
2024-04-05,NEUTRAL_BULLISH,BULL_WEAK,0.16411025509172697
2024-04-08,BULL_WEAK,NEUTRAL_BULLISH,0.123684749958653
2024-04-09,NEUTRAL_BULLISH,BULL_WEAK,0.19240953067178612
2024-04-10,BULL_WEAK,NEUTRAL_BEARISH,0.034172882785893206
2024-04-11,NEUTRAL_BEARISH,BULL_WEAK,0.1681951476277827
2024-04-12,BULL_WEAK,NEUTRAL_BEARISH,0.014178060441772757
2024-04-19,NEUTRAL_BEARISH,BEAR_WEAK,-0.11654663360780483
2024-04-22,BEAR_WEAK,NEUTRAL_BEARISH,-0.05779251293853448
2024-04-29,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.13730410026880138
2024-04-30,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.023367684807640076
2024-05-02,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.13018917360180593
2024-05-03,NEUTRAL_BULLISH,BULL_WEAK,0.19138873812079468
2024-05-09,BULL_WEAK,BULL_STRONG,0.3250125433157928
2024-05-13,BULL_STRONG,BULL_WEAK,0.2649461491493407
2024-05-15,BULL_WEAK,BULL_STRONG,0.3478304173461718
2024-05-20,BULL_STRONG,BULL_WEAK,0.2897982623505004
2024-05-21,BULL_WEAK,BULL_STRONG,0.3094375145171415
2024-05-22,BULL_STRONG,BULL_WEAK,0.2721832836975757
2024-06-11,BULL_WEAK,BULL_STRONG,0.32892069733083434
2024-07-18,BULL_STRONG,BULL_WEAK,0.2311955217129549
2024-07-22,BULL_WEAK,BULL_STRONG,0.3572822989957407
2024-07-24,BULL_STRONG,NEUTRAL_BULLISH,0.13965045716412064
