date,cash,position_value,total_value,num_positions,sector_exposure,daily_return
2019-04-09,141185.58069411197,119987.65065383911,261173.23134795108,19,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 2, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Real Estate': 1, 'Health Care': 1}",-0.0068242813911879585
2019-04-10,134613.143346917,127869.00969696045,262482.15304387745,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 2, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Real Estate': 1, 'Health Care': 2}",0.005011699281625592
2019-04-11,140781.39139030428,121512.53127479553,262293.92266509985,19,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 2, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Real Estate': 1, 'Health Care': 1}",-0.0007171168652603255
2019-04-12,134251.48572976567,129739.48666763306,263990.9723973987,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 2, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Real Estate': 1, 'Health Care': 1}",0.006470030700885587
2019-04-15,134251.48572976567,129167.45310020447,263418.93882997014,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 2, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Real Estate': 1, 'Health Care': 1}",-0.002166867913071968
2019-04-16,134251.48572976567,129788.0923576355,264039.57808740117,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 2, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Real Estate': 1, 'Health Care': 1}",0.002356092011408517
2019-04-17,145695.6423961126,117855.67330932617,263551.3157054388,18,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 2, 'Consumer Discretionary': 2, 'Energy': 2, 'Industrials': 2, 'Real Estate': 1}",-0.0018492014928185307
2019-04-18,138997.21914262028,123904.47648620605,262901.69562882633,19,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 4, 'Consumer Discretionary': 2, 'Energy': 2, 'Industrials': 1, 'Real Estate': 1}",-0.0024648713093070596
2019-04-22,132607.15783186027,131087.81478500366,263694.9726168639,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 4, 'Consumer Discretionary': 2, 'Energy': 2, 'Industrials': 1, 'Real Estate': 1, 'Broadcasting and entertainment': 1}",0.003017390154674171
2019-04-23,132607.15783186027,132006.76943397522,264613.92726583546,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 4, 'Consumer Discretionary': 2, 'Energy': 2, 'Industrials': 1, 'Real Estate': 1, 'Broadcasting and entertainment': 1}",0.0034849153165568136
2019-04-24,138789.3896826206,125224.50555801392,264013.8952406345,19,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 2, 'Technology': 4, 'Consumer Discretionary': 2, 'Energy': 2, 'Industrials': 1, 'Broadcasting and entertainment': 1}",-0.002267575374436559
2019-04-25,138090.32158268354,125280.1126461029,263370.43422878644,19,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 1, 'Technology': 4, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Broadcasting and entertainment': 1}",-0.0024372240380059473
2019-04-26,131702.74124797984,132993.98959732056,264696.73084530036,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 1, 'Technology': 4, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Broadcasting and entertainment': 1, 'Health Care': 1}",0.005035859930131004
2019-04-29,131702.74124797984,133278.86364364624,264981.60489162605,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 1, 'Technology': 4, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Broadcasting and entertainment': 1, 'Health Care': 1}",0.0010762280494207577
2019-04-30,131702.74124797984,133260.75164222717,264963.492890207,20,"{'Financials': 2, 'Information Technology': 2, 'Consumer Staples': 3, 'Materials': 1, 'Technology': 4, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Broadcasting and entertainment': 1, 'Health Care': 1}",-6.835191984921885e-05
2019-05-01,139862.22034452873,124599.20735168457,264461.4276962133,19,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 4, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 1, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1, 'Health Care': 1}",-0.0018948466768654582
2019-05-02,140560.65653706744,124463.6822052002,265024.33874226763,19,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 3, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1, 'Health Care': 1}",0.0021285185176453947
2019-05-03,134050.18084801958,132245.51774978638,266295.6985978059,20,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 4, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1, 'Health Care': 1}",0.004797143770160162
2019-05-06,134050.18084801958,131000.25211334229,265050.43296136183,20,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 4, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1, 'Health Care': 1}",-0.004676251411498966
2019-05-07,140346.58029870316,121984.4272480011,262331.00754670426,19,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 3, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1, 'Health Care': 1}",-0.010260030079083049
2019-05-08,146429.65869683548,115505.80055999756,261935.45925683304,18,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 3, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1}",-0.001507821334467252
2019-05-09,146429.65869683548,114879.29946517944,261308.95816201493,18,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 3, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1}",-0.002391814749311272
2019-05-10,146429.65869683548,115542.66296195984,261972.32165879532,18,"{'Financials': 2, 'Information Technology': 2, 'Materials': 1, 'Technology': 3, 'Consumer Discretionary': 3, 'Energy': 2, 'Industrials': 2, 'Consumer Staples': 2, 'Broadcasting and entertainment': 1}",0.002538617510269514
2019-05-13,219889.9721033811,38533.218994140625,258423.19109752172,6,"{'Consumer Discretionary': 2, 'Energy': 1, 'Technology': 1, 'Broadcasting and entertainment': 1, 'Industrials': 1}",-0.013547731068689561
2019-05-14,206150.8932767599,53221.74825668335,259372.64153344324,10,"{'Consumer Discretionary': 2, 'Energy': 1, 'Technology': 3, 'Broadcasting and entertainment': 1, 'Industrials': 1, 'Communication Services': 1, 'Financials': 1}",0.003674014053805408
2019-05-15,183982.95336812764,76514.3712272644,260497.32459539204,15,"{'Consumer Discretionary': 3, 'Energy': 1, 'Technology': 3, 'Broadcasting and entertainment': 1, 'Industrials': 2, 'Communication Services': 1, 'Financials': 1, 'Health Care': 1, 'Information Technology': 1, 'Consumer Staples': 1}",0.004336166896013127
2019-05-16,183982.95336812764,77159.50115013123,261142.45451825886,15,"{'Consumer Discretionary': 3, 'Energy': 1, 'Technology': 3, 'Broadcasting and entertainment': 1, 'Industrials': 2, 'Communication Services': 1, 'Financials': 1, 'Health Care': 1, 'Information Technology': 1, 'Consumer Staples': 1}",0.0024765318563975125
2019-05-17,183982.95336812764,76379.68751525879,260362.64088338643,15,"{'Consumer Discretionary': 3, 'Energy': 1, 'Technology': 3, 'Broadcasting and entertainment': 1, 'Industrials': 2, 'Communication Services': 1, 'Financials': 1, 'Health Care': 1, 'Information Technology': 1, 'Consumer Staples': 1}",-0.0029861618491370256
2019-05-20,231149.13065408572,28684.419898986816,259833.55055307253,6,"{'Industrials': 2, 'Health Care': 1, 'Information Technology': 1, 'Consumer Discretionary': 1, 'Consumer Staples': 1}",-0.0020321284517577087
2019-05-21,165645.3971544978,94879.97651100159,260525.37366549938,18,"{'Industrials': 4, 'Health Care': 5, 'Information Technology': 1, 'Consumer Discretionary': 1, 'Consumer Staples': 1, 'Technology': 3, 'Communication Services': 1, 'Financials': 1, 'Real Estate': 1}",0.0026625626711958006
2019-05-22,165645.3971544978,95166.81899833679,260812.2161528346,18,"{'Industrials': 4, 'Health Care': 5, 'Information Technology': 1, 'Consumer Discretionary': 1, 'Consumer Staples': 1, 'Technology': 3, 'Communication Services': 1, 'Financials': 1, 'Real Estate': 1}",0.0011010155490784879
2019-05-23,210111.8463289254,48941.83080101013,259053.67712993553,9,"{'Technology': 2, 'Health Care': 2, 'Communication Services': 1, 'Financials': 1, 'Real Estate': 1, 'Industrials': 2}",-0.006742548523373526
2019-05-24,206687.44910675453,52785.25768661499,259472.70679336952,10,"{'Technology': 3, 'Health Care': 2, 'Communication Services': 1, 'Financials': 1, 'Real Estate': 1, 'Industrials': 2}",0.001617539917118549
2019-05-28,206687.44910675453,52935.61724090576,259623.0663476603,10,"{'Technology': 3, 'Health Care': 2, 'Communication Services': 1, 'Financials': 1, 'Real Estate': 1, 'Industrials': 2}",0.0005794811953401258
2019-05-29,206687.44910675453,51890.191244125366,258577.6403508799,10,"{'Technology': 3, 'Health Care': 2, 'Communication Services': 1, 'Financials': 1, 'Real Estate': 1, 'Industrials': 2}",-0.004026706915865708
2019-05-30,206687.44910675453,52544.63647270203,259232.08557945656,10,"{'Technology': 3, 'Health Care': 2, 'Communication Services': 1, 'Financials': 1, 'Real Estate': 1, 'Industrials': 2}",0.002530942844434003
2019-05-31,231998.86272862676,26945.32802581787,258944.19075444463,5,"{'Financials': 1, 'Real Estate': 1, 'Health Care': 1, 'Industrials': 2}",-0.0011105678695921828
2019-06-03,234876.6836605356,24004.147583007812,258880.83124354342,5,"{'Financials': 1, 'Real Estate': 1, 'Health Care': 2, 'Industrials': 1}",-0.00024468404066768645
2019-06-04,222491.72982052373,36807.44184875488,259299.1716692786,9,"{'Financials': 1, 'Health Care': 3, 'Industrials': 1, 'Materials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1}",0.0016159575188541275
2019-06-05,219079.67224128853,40610.459800720215,259690.13204200874,10,"{'Financials': 1, 'Health Care': 3, 'Industrials': 1, 'Materials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Consumer Staples': 1}",0.0015077578929900692
2019-06-06,219079.67224128853,40619.28405380249,259698.95629509102,10,"{'Financials': 1, 'Health Care': 3, 'Industrials': 1, 'Materials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Consumer Staples': 1}",3.397993220954909e-05
2019-06-07,219079.67224128853,40906.636363983154,259986.30860527168,10,"{'Financials': 1, 'Health Care': 3, 'Industrials': 1, 'Materials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Consumer Staples': 1}",0.0011064823450970263
2019-06-10,236599.6845789459,24813.440267562866,261413.12484650876,6,"{'Health Care': 1, 'Industrials': 1, 'Materials': 1, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Consumer Staples': 1}",0.005488043770040862
2019-06-11,222676.00499340534,38639.597202301025,261315.60219570636,10,"{'Health Care': 2, 'Industrials': 1, 'Materials': 1, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Consumer Staples': 1, 'Technology': 3}",-0.00037305950441335334
2019-06-12,203967.39126170342,58039.713638305664,262007.1049000091,14,"{'Health Care': 2, 'Industrials': 1, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2}",0.002646235810232378
2019-06-13,202827.4920918671,59778.99013519287,262606.48222706,14,"{'Health Care': 2, 'Industrials': 1, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2}",0.002287637685549182
2019-06-14,198317.38585428425,63912.95198059082,262230.3378348751,15,"{'Health Care': 2, 'Industrials': 2, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2}",-0.001432349989973547
2019-06-17,202655.6402978616,59557.72672653198,262213.3670243936,14,"{'Health Care': 2, 'Industrials': 1, 'Materials': 1, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2}",-6.471718955802785e-05
2019-06-18,181118.07120945412,81639.50570869446,262757.57691814855,18,"{'Health Care': 4, 'Industrials': 1, 'Materials': 3, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2}",0.002075446800941849
2019-06-19,181118.07120945412,82531.0216178894,263649.0928273435,18,"{'Health Care': 4, 'Industrials': 1, 'Materials': 3, 'Consumer Discretionary': 2, 'Real Estate': 2, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2}",0.003392921793736292
2019-06-20,176303.52682017034,89151.96263504028,265455.4894552106,18,"{'Health Care': 4, 'Industrials': 1, 'Materials': 3, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Communication Services': 2}",0.006851518465303741
2019-06-21,176303.52682017034,88608.04863166809,264911.57545183843,18,"{'Health Care': 4, 'Industrials': 1, 'Materials': 3, 'Consumer Staples': 2, 'Technology': 2, 'Financials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Communication Services': 2}",-0.00204898382206542
2019-06-24,180591.61795860136,83485.7002658844,264077.31822448573,17,"{'Health Care': 4, 'Industrials': 1, 'Materials': 3, 'Consumer Staples': 2, 'Technology': 1, 'Financials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Communication Services': 2}",-0.0031491912949812573
2019-06-25,187589.93066454053,75904.19668769836,263494.12735223887,15,"{'Health Care': 3, 'Industrials': 1, 'Materials': 3, 'Consumer Staples': 2, 'Financials': 2, 'Consumer Discretionary': 1, 'Real Estate': 1, 'Communication Services': 2}",-0.0022084095528079883
2019-06-26,197631.2201771748,66276.46284675598,263907.68302393076,13,"{'Health Care': 3, 'Industrials': 1, 'Materials': 3, 'Consumer Staples': 2, 'Financials': 1, 'Real Estate': 1, 'Communication Services': 2}",0.0015695062195411058
2019-06-27,188486.89837138948,76262.89506721497,264749.79343860445,15,"{'Health Care': 3, 'Industrials': 2, 'Materials': 3, 'Consumer Staples': 2, 'Financials': 1, 'Real Estate': 1, 'Communication Services': 2, 'Utilities': 1}",0.0031909279980959493
2019-06-28,188486.89837138948,76663.2630405426,265150.1614119321,15,"{'Health Care': 3, 'Industrials': 2, 'Materials': 3, 'Consumer Staples': 2, 'Financials': 1, 'Real Estate': 1, 'Communication Services': 2, 'Utilities': 1}",0.0015122503709166235
2019-07-01,176290.26567620478,90380.42233610153,266670.68801230635,17,"{'Health Care': 3, 'Industrials': 2, 'Materials': 3, 'Financials': 1, 'Real Estate': 1, 'Consumer Staples': 1, 'Communication Services': 2, 'Utilities': 1, 'Information Technology': 1, 'Technology': 1, 'Information technology': 1}",0.005734586742385472
2019-07-02,170745.37314406032,95488.08894109726,266233.4620851576,18,"{'Health Care': 3, 'Industrials': 2, 'Materials': 3, 'Financials': 1, 'Real Estate': 1, 'Consumer Staples': 1, 'Communication Services': 2, 'Utilities': 1, 'Information Technology': 1, 'Technology': 1, 'Information technology': 1, 'Consumer Discretionary': 1}",-0.001639572501978881
2019-07-03,175474.52738861946,91202.01590108871,266676.5432897082,17,"{'Health Care': 3, 'Industrials': 2, 'Materials': 3, 'Real Estate': 1, 'Consumer Staples': 1, 'Communication Services': 2, 'Utilities': 1, 'Information Technology': 1, 'Technology': 1, 'Information technology': 1, 'Consumer Discretionary': 1}",0.001664258132994867
2019-07-05,175224.9526439591,90925.1574344635,266150.1100784226,17,"{'Health Care': 3, 'Industrials': 2, 'Materials': 3, 'Real Estate': 1, 'Consumer Staples': 1, 'Communication Services': 2, 'Utilities': 1, 'Information Technology': 2, 'Technology': 1, 'Consumer Discretionary': 1}",-0.0019740514287142075
2019-07-08,169770.24774947448,96187.30425453186,265957.55200400634,18,"{'Health Care': 4, 'Industrials': 2, 'Materials': 3, 'Real Estate': 1, 'Consumer Staples': 1, 'Communication Services': 2, 'Utilities': 1, 'Information Technology': 2, 'Technology': 1, 'Consumer Discretionary': 1}",-0.0007234942505170983
2019-07-09,169770.24774947448,96613.498462677,266383.7462121515,18,"{'Health Care': 4, 'Industrials': 2, 'Materials': 3, 'Real Estate': 1, 'Consumer Staples': 1, 'Communication Services': 2, 'Utilities': 1, 'Information Technology': 2, 'Technology': 1, 'Consumer Discretionary': 1}",0.00160248958878495
2019-07-10,174318.18268599792,92625.68978118896,266943.8724671869,17,"{'Health Care': 4, 'Industrials': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Utilities': 1, 'Information Technology': 2, 'Technology': 1, 'Consumer Discretionary': 1}",0.0021027043241192978
2019-07-11,173177.77416459567,93623.383436203,266801.15760079864,17,"{'Health Care': 4, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Information Technology': 2, 'Technology': 1, 'Consumer Discretionary': 1}",-0.00053462499464485
2019-07-12,158546.5155337565,109079.43525505066,267625.9507888071,19,"{'Health Care': 4, 'Industrials': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Information Technology': 2, 'Technology': 2, 'Consumer Discretionary': 1, 'Financials': 1, 'Energy': 1}",0.0030914153275247713
2019-07-15,164331.58905412152,102874.64699172974,267206.23604585126,18,"{'Health Care': 4, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Financials': 1, 'Technology': 1, 'Energy': 1}",-0.0015682886570558274
2019-07-16,157539.95127413617,108832.99983024597,266372.95110438217,19,"{'Health Care': 4, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Financials': 1, 'Energy': 1, 'Technology': 1}",-0.003118508586476665
2019-07-17,157539.95127413617,107820.42579650879,265360.377070645,19,"{'Health Care': 4, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Financials': 1, 'Energy': 1, 'Technology': 1}",-0.003801339548700655
2019-07-18,157539.95127413617,108942.57034301758,266482.5216171538,19,"{'Health Care': 4, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Financials': 1, 'Energy': 1, 'Technology': 1}",0.004228756979079984
2019-07-19,157539.95127413617,108040.71331977844,265580.66459391464,19,"{'Health Care': 4, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Financials': 1, 'Energy': 1, 'Technology': 1}",-0.0033843008455721746
2019-07-22,162640.81457936426,103879.20708274841,266520.0216621127,18,"{'Health Care': 4, 'Industrials': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Financials': 1, 'Energy': 1, 'Technology': 1}",0.003536993439015479
2019-07-23,162121.31171055936,105634.44051361084,267755.7522241702,18,"{'Health Care': 3, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Energy': 1, 'Technology': 2}",0.004636539327706357
2019-07-24,149259.2119343071,120114.41568088531,269373.62761519244,20,"{'Health Care': 3, 'Industrials': 3, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Energy': 1, 'Technology': 3, 'Information technology': 1}",0.006042355309206382
2019-07-25,167480.60251990674,100419.49473714828,267900.097257055,17,"{'Health Care': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 2, 'Energy': 1, 'Technology': 3, 'Industrials': 1, 'Information technology': 1}",-0.005470210173070145
2019-07-26,147990.01168481942,120640.41861629486,268630.4303011143,20,"{'Health Care': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 3, 'Energy': 1, 'Technology': 4, 'Industrials': 2, 'Information technology': 1}",0.002726139525655036
2019-07-29,147990.01168481942,119763.25036048889,267753.2620453083,20,"{'Health Care': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 3, 'Energy': 1, 'Technology': 4, 'Industrials': 2, 'Information technology': 1}",-0.0032653346637711023
2019-07-30,147990.01168481942,120607.44642448425,268597.45810930367,20,"{'Health Care': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 3, 'Energy': 1, 'Technology': 4, 'Industrials': 2, 'Information technology': 1}",0.0031528880639837276
2019-07-31,154355.51169747603,111715.70297241211,266071.21466988814,19,"{'Health Care': 2, 'Materials': 3, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 3, 'Energy': 1, 'Technology': 4, 'Industrials': 2}",-0.009405314023439137
2019-08-01,161716.05635940665,105460.56617355347,267176.62253296014,18,"{'Health Care': 2, 'Materials': 2, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 3, 'Energy': 1, 'Technology': 4, 'Industrials': 2}",0.004154556382371055
2019-08-02,161716.05635940665,104179.89272117615,265895.9490805828,18,"{'Health Care': 2, 'Materials': 2, 'Consumer Staples': 1, 'Communication Services': 2, 'Consumer Discretionary': 1, 'Information Technology': 3, 'Energy': 1, 'Technology': 4, 'Industrials': 2}",-0.004793358940748393
2019-08-05,198051.7223912239,64324.68641090393,262376.4088021278,11,"{'Health Care': 2, 'Consumer Staples': 1, 'Materials': 1, 'Communication Services': 2, 'Energy': 1, 'Information Technology': 1, 'Technology': 1, 'Industrials': 2}",-0.013236532149605518
2019-08-06,225663.051585598,37150.66909408569,262813.7206796837,6,"{'Communication Services': 1, 'Energy': 1, 'Information Technology': 1, 'Technology': 1, 'Industrials': 2}",0.0016667347478092065
2019-08-07,211772.4791473423,50800.29071044922,262572.7698577915,10,"{'Communication Services': 1, 'Energy': 1, 'Information Technology': 1, 'Technology': 2, 'Industrials': 3, 'Health Care': 1, 'Financials': 1}",-0.0009168121864759904
2019-08-08,189909.78244800805,74124.14489555359,264033.92734356166,15,"{'Communication Services': 2, 'Energy': 1, 'Information Technology': 2, 'Technology': 2, 'Industrials': 4, 'Health Care': 1, 'Financials': 1, 'Consumer Staples': 1, 'Consumer Discretionary': 1}",0.005564771573844274
2019-08-09,225424.84589118813,38457.40934753418,263882.2552387223,9,"{'Industrials': 3, 'Health Care': 1, 'Technology': 1, 'Financials': 1, 'Consumer Staples': 1, 'Consumer Discretionary': 1, 'Information Technology': 1}",-0.0005744417255968415
2019-08-12,246940.5355353676,16548.444381713867,263488.9799170815,4,"{'Financials': 1, 'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1}",-0.0014903439463371804
2019-08-13,226160.22112516823,37647.003467559814,263807.2245927281,10,"{'Financials': 1, 'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Health Care': 1, 'Technology': 3, 'Communication Services': 1, 'Biopharmaceutical': 1}",0.001207810192846548
2019-08-14,243642.73949779413,19638.565307617188,263281.3048054113,5,"{'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Health Care': 1, 'Biopharmaceutical': 1}",-0.001993576135485564
2019-08-15,247121.68715193841,16370.992858886719,263492.68001082516,4,"{'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Biopharmaceutical': 1}",0.0008028492777718554
2019-08-16,226478.93974654467,37558.88056564331,264037.820312188,10,"{'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Biopharmaceutical': 1, 'Technology': 1, 'Health Care': 2, 'Financials': 1, 'Real Estate': 1, 'Materials': 1}",0.0020689011221883824
2019-08-19,226478.93974654467,37909.979080200195,264388.9188267449,10,"{'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Biopharmaceutical': 1, 'Technology': 1, 'Health Care': 2, 'Financials': 1, 'Real Estate': 1, 'Materials': 1}",0.0013297281205464362
2019-08-20,226478.93974654467,37850.04122161865,264328.98096816335,10,"{'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Biopharmaceutical': 1, 'Technology': 1, 'Health Care': 2, 'Financials': 1, 'Real Estate': 1, 'Materials': 1}",-0.00022670336883834352
2019-08-21,237477.97734834257,27264.414779663086,264742.3921280056,7,"{'Industrials': 1, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Biopharmaceutical': 1, 'Health Care': 1, 'Financials': 1, 'Real Estate': 1}",0.0015640023970435735
2019-08-22,226983.65833296988,37884.277812957764,264867.93614592764,10,"{'Industrials': 2, 'Consumer Discretionary': 1, 'Information Technology': 1, 'Biopharmaceutical': 1, 'Health Care': 1, 'Financials': 1, 'Real Estate': 1, 'Technology': 1, 'Consumer Staples': 1}",0.0004742119949618928
2019-08-23,243475.42515857719,20712.410121917725,264187.8352804949,6,"{'Health Care': 1, 'Financials': 1, 'Real Estate': 1, 'Technology': 1, 'Consumer Staples': 1, 'Industrials': 1}",-0.0025676979831112945
2019-08-26,229691.9161917636,34940.5272026062,264632.4433943698,10,"{'Health Care': 2, 'Financials': 1, 'Real Estate': 1, 'Technology': 2, 'Consumer Staples': 1, 'Industrials': 1, 'Consumer Discretionary': 1, 'Communication Services': 1}",0.0016829242474500905
2019-08-27,243606.234618674,20988.034915924072,264594.2695345981,6,"{'Consumer Staples': 1, 'Industrials': 1, 'Technology': 1, 'Consumer Discretionary': 1, 'Communication Services': 1, 'Health Care': 1}",-0.00014425237995030482
2019-08-28,233906.55886545245,31425.3104057312,265331.8692711836,9,"{'Industrials': 1, 'Technology': 2, 'Consumer Discretionary': 1, 'Communication Services': 1, 'Health Care': 2, 'Biopharmaceutical': 1, 'Information Technology': 1}",0.0027876633076102664
2019-08-29,230472.88893098163,35459.68259429932,265932.57152528095,10,"{'Industrials': 1, 'Technology': 2, 'Consumer Discretionary': 1, 'Communication Services': 1, 'Health Care': 2, 'Biopharmaceutical': 1, 'Information Technology': 1, 'Consumer Staples': 1}",0.002263965711119864
2019-08-30,230472.88893098163,35258.63858795166,265731.5275189333,10,"{'Industrials': 1, 'Technology': 2, 'Consumer Discretionary': 1, 'Communication Services': 1, 'Health Care': 2, 'Biopharmaceutical': 1, 'Information Technology': 1, 'Consumer Staples': 1}",-0.0007559961729943776
2019-09-03,241718.66807739405,24133.41970062256,265852.0877780166,7,"{'Industrials': 1, 'Technology': 1, 'Communication Services': 1, 'Health Care': 1, 'Biopharmaceutical': 1, 'Information Technology': 1, 'Consumer Staples': 1}",0.00045369196575562043
