date,cash,positions_value,total_value,positions_count,daily_return
2023-08-03,179714.34096371869,20459.406463623047,200173.74742734173,5,0.002274195339291518
2023-08-04,176429.16951464166,24117.48189163208,200546.65140627374,6,0.001862901522925009
2023-08-07,181447.44902082277,19401.314453125,200848.76347394777,5,0.0015064428428774868
2023-08-08,174077.7431179374,26509.79256439209,200587.5356823295,7,-0.0013006193670300759
2023-08-09,174183.42895091555,26372.634765625,200556.06371654055,7,-0.0001568989104028251
2023-08-10,178624.79185702978,22548.43281173706,201173.22466876684,6,0.0030772490284740606
2023-08-11,169669.82371398222,31376.238304138184,201046.0620181204,8,-0.0006321052458935217
2023-08-14,182595.54666832357,18390.694885253906,200986.24155357748,5,-0.00029754606453091803
2023-08-15,177828.33028544762,22989.19776535034,200817.52805079796,6,-0.0008394281194344932
2023-08-16,168777.95625112607,31837.199577331543,200615.15582845762,8,-0.0010077418256495552
2023-08-17,177359.21086718224,22878.274238586426,200237.48510576866,6,-0.0018825632646214396
2023-08-18,171764.52443377278,28590.091648101807,200354.61608187458,7,0.0005849602837553203
2023-08-21,167244.33811408837,33153.55048751831,200397.88860160668,8,0.00021597964937525305
2023-08-22,167244.33811408837,32968.752254486084,200213.09036857446,8,-0.0009221565871864179
2023-08-23,167244.33811408837,33022.29894256592,200266.6370566543,8,0.00026744848691584444
2023-08-24,167244.33811408837,32829.17571258545,200073.51382667382,8,-0.0009643305186466389
2023-08-25,167244.33811408837,33245.97766494751,200490.31577903588,8,0.00208324402560911
2023-08-28,172051.70448306334,28653.771015167236,200705.47549823057,7,0.001073167640834205
2023-08-29,172412.89527292782,28730.83390045166,201143.72917337948,7,0.002183566113784341
2023-08-30,167998.4240733218,33513.075885772705,201511.4999590945,8,0.001828397968091755
2023-08-31,167998.4240733218,33434.70040512085,201433.12447844265,8,-0.00038893800437078685
2023-09-01,177278.8469033585,24770.65612411499,202049.5030274735,6,0.0030599661829542324
2023-09-05,168361.2226382259,33116.22906112671,201477.45169935262,8,-0.002831243430690744
2023-09-06,172729.2742837773,28848.27020263672,201577.54448641403,7,0.0004967939896856066
2023-09-07,172491.19435253643,28794.434410095215,201285.62876263165,7,-0.001448155966608966
2023-09-08,174863.91212466167,26579.74373626709,201443.65586092876,6,0.000785088827595759
2023-09-11,183797.18060686992,17704.2670211792,201501.44762804912,4,0.0002868879979038841
2023-09-12,176837.8443250328,24714.954597473145,201552.79892250596,6,0.00025484330292080415
2023-09-13,181169.0724373898,20011.48794555664,201180.56038294645,5,-0.00184685373534621
2023-09-14,177684.91484573198,23587.78305053711,201272.6978962691,6,0.00045798417673781344
2023-09-15,181021.17761951825,19814.02815246582,200835.20577198407,5,-0.0021736287576892277
2023-09-18,177777.78652597388,23122.336265563965,200900.12279153784,6,0.0003232352580029296
2023-09-19,177777.78652597388,23073.92504119873,200851.7115671726,6,-0.0002409716016722463
2023-09-20,177777.78652597388,22838.805778503418,200616.5923044773,6,-0.0011706111979866707
2023-09-21,184635.02212385682,16077.534446716309,200712.55657057313,4,0.0004783466062976416
2023-09-22,184635.02212385682,16145.303970336914,200780.32609419373,4,0.0003376446634855146
2023-09-25,177779.28657498915,23222.317054748535,201001.60362973768,6,0.0011020877386171968
2023-09-26,189882.77674592682,10937.18490600586,200819.96165193268,3,-0.0009036842220403463
2023-09-27,187459.74086524436,13517.957229614258,200977.6980948586,4,0.0007854619711527011
2023-09-28,180560.15773864236,20547.066986083984,201107.22472472634,6,0.0006444826022766748
2023-09-29,188322.4731024119,12543.998722076416,200866.4718244883,4,-0.001197137002748483
2023-10-02,188322.4731024119,12386.705013275146,200709.17811568704,4,-0.0007830759776510376
2023-10-03,188322.4731024119,12189.376644134521,200511.84974654642,4,-0.0009831556832288202
2023-10-04,188322.4731024119,11972.959438323975,200295.43254073587,4,-0.0010793237710594594
2023-10-05,188322.4731024119,11916.78532409668,200239.25842650858,4,-0.0002804562915625919
2023-10-06,181519.85068505278,18976.19435119629,200496.04503624907,6,0.0012823989249577394
2023-10-09,181519.85068505278,19322.551097869873,200842.40178292265,6,0.0017274991464841793
2023-10-10,188886.82535900513,12390.36428451538,201277.1896435205,4,0.002164821057397015
