date,from_regime,to_regime,pl_before_5d_pct,pl_after_5d_pct,pl_delta_pct
2023-03-20,BEAR_WEAK,NEUTRAL_BEARISH,0.47348183306736846,0.2034254501003474,-0.27005638296702106
2022-11-08,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.6904537289705637,0.41100242794216424,-0.27945130102839943
2024-04-12,NEUTRAL_BEARISH,BEAR_WEAK,-0.042394113000021605,-0.32400590649199756,-0.28161179349197596
2021-07-12,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-0.08706544657616222,-0.37081999163693924,-0.283754545060777
2021-04-19,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.31373762645419134,0.017728750306411634,-0.2960088761477797
2022-12-27,BEAR_WEAK,BEAR_STRONG,0.20039141040291142,-0.0963855945193215,-0.2967770049222329
2021-07-13,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.17669242022778642,-0.480064232565347,-0.3033718123375606
2022-05-16,NEUTRAL_BEARISH,BEAR_WEAK,0.4436747339175984,0.11231799380877483,-0.33135674010882354
2025-01-06,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.2903196014327758,-0.6228320181369429,-0.3325124167041671
2024-08-19,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.42359913484342204,0.07600428845486729,-0.34759484638855476
2025-08-11,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-0.05392792862364271,-0.4050794672229463,-0.3511515385993036
2024-08-16,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.3551215643045058,-0.0377568890326585,-0.3928784533371643
2022-03-18,BEAR_WEAK,NEUTRAL_BEARISH,0.24318526916364824,-0.1635143550736795,-0.40669962423732775
2022-09-19,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.6752328630086901,-1.0916194548125424,-0.4163865918038523
2022-06-09,NEUTRAL_BEARISH,BEAR_WEAK,0.229974016930945,-0.1864212405896848,-0.4163952575206298
2024-08-01,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.2648951244163422,-0.15661709081860042,-0.42151221523494264
2022-11-09,NEUTRAL_BEARISH,BEAR_WEAK,2.0049087962381806,1.5684165122069604,-0.4364922840312202
2023-09-29,NEUTRAL_BEARISH,BEAR_WEAK,0.16281407491052224,-0.3122539029449256,-0.47506797785544785
2024-07-12,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.17982616270324492,-0.2952910358617111,-0.47511719856495604
2023-04-03,NEUTRAL_BEARISH,BEAR_WEAK,0.39401463059964836,-0.10911879805004521,-0.5031334286496936
2024-10-28,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.22693910986792964,-0.3063715966178049,-0.5333107064857345
2023-09-28,BEAR_WEAK,NEUTRAL_BEARISH,0.13210011810709243,-0.40366137273369906,-0.5357614908407915
2023-12-26,NEUTRAL_BULLISH,BULL_WEAK,0.726655881868199,0.1753512998715845,-0.5513045819966145
